Colony,ROI,x,y,event,behaviour_type,time_in_video,cut_video_start,time,time_s,cut_video_start_s,time_from_video_start,n_stones,pixel/mm,radius_mm,stone_density,stone_size,notes
R34,3,1066,1425,deposition,deposition,00:09:25,07:00:04,07:09:29,25769,25204,565,45,11.60445,6.463037886,0.342917175,,
R34,3,1066,1425,deposition,deposition,00:09:30,07:00:04,07:09:34,25774,25204,570,46,11.60445,6.463037886,0.350537557,,
R34,3,1066,1425,pick-up,pick-up,00:14:11,07:00:04,07:14:15,26055,25204,851,47,11.60445,6.463037886,0.358157939,,
R34,3,1066,1425,deposition,deposition,00:17:07,07:00:04,07:17:11,26231,25204,1027,46,11.60445,6.463037886,0.350537557,,
R34,3,1066,1425,deposition,deposition,00:17:50,07:00:04,07:17:54,26274,25204,1070,47,11.60445,6.463037886,0.358157939,,
R34,3,1066,1425,deposition,with_arrangement,00:22:53,07:00:04,07:22:57,26577,25204,1373,48,11.60445,6.463037886,0.36577832,,
R34,3,1066,1425,deposition,with_arrangement,00:40:59,07:00:04,07:41:03,27663,25204,2459,49,11.60445,6.463037886,0.373398702,,
R34,3,1066,1425,deposition,deposition,00:41:18,07:00:04,07:41:22,27682,25204,2478,50,11.60445,6.463037886,0.381019084,,
R5,1,1209,969,deposition,deposition,01:16:40,00:00:00,01:16:40,4600,0,4600,0,11.54,6.499133449,0,,
R5,1,1209,969,deposition,deposition,01:19:10,00:00:00,01:19:10,4750,0,4750,1,11.54,6.499133449,0.007535971,,
R5,1,1209,969,deposition,deposition,01:22:07,00:00:00,01:22:07,4927,0,4927,2,11.54,6.499133449,0.015071942,,
R5,1,1209,969,deposition,with_arrangement,01:23:06,00:00:00,01:23:06,4986,0,4986,3,11.54,6.499133449,0.022607913,,
R5,1,1209,969,deposition,deposition,01:25:53,00:00:00,01:25:53,5153,0,5153,4,11.54,6.499133449,0.030143884,,
R5,1,1209,969,deposition,deposition,01:28:34,00:00:00,01:28:34,5314,0,5314,5,11.54,6.499133449,0.037679855,,
R5,1,1209,969,deposition,deposition,01:28:41,00:00:00,01:28:41,5321,0,5321,6,11.54,6.499133449,0.045215826,,
R5,1,1209,969,deposition,deposition,01:30:03,00:00:00,01:30:03,5403,0,5403,7,11.54,6.499133449,0.052751797,,
R5,1,1209,969,deposition,deposition,01:31:27,00:00:00,01:31:27,5487,0,5487,8,11.54,6.499133449,0.060287768,,
R5,1,1209,969,deposition,deposition,01:32:38,00:00:00,01:32:38,5558,0,5558,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,pick-up,pick-up,01:32:47,00:00:00,01:32:47,5567,0,5567,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,deposition,deposition,01:32:55,00:00:00,01:32:55,5575,0,5575,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,pick-up,within_ROI,01:32:19,00:00:00,01:32:19,5539,0,5539,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,deposition,deposition,01:33:29,00:00:00,01:33:29,5609,0,5609,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,pick-up,pick-up,01:34:05,00:00:00,01:34:05,5645,0,5645,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,deposition,deposition,01:34:16,00:00:00,01:34:16,5656,0,5656,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,deposition,unknown-edge,01:34:23,00:00:00,01:34:23,5663,0,5663,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,pick-up,pick-up,01:34:40,00:00:00,01:34:40,5680,0,5680,12,11.54,6.499133449,0.090431652,,
R5,1,1209,969,stone_pushed_out_of_frame,,01:35:21,00:00:00,01:35:21,5721,0,5721,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,pick-up,within_ROI,01:36:01,00:00:00,01:36:01,5761,0,5761,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,pick-up,pick-up,01:36:10,00:00:00,01:36:10,5770,0,5770,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,deposition,deposition,01:37:34,00:00:00,01:37:34,5854,0,5854,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,pick-up,within_ROI,01:38:15,00:00:00,01:38:15,5895,0,5895,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,pick-up,pick-up,01:41:49,00:00:00,01:41:49,6109,0,6109,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,pick-up,pick-up,01:43:39,00:00:00,01:43:39,6219,0,6219,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,pick-up,pick-up,01:44:02,00:00:00,01:44:02,6242,0,6242,8,11.54,6.499133449,0.060287768,,
R5,1,1209,969,pick-up,pick-up,01:44:06,00:00:00,01:44:06,6246,0,6246,7,11.54,6.499133449,0.052751797,,
R5,1,1209,969,stone_pushed_out_of_frame,,01:46:40,00:00:00,01:46:40,6400,0,6400,6,11.54,6.499133449,0.045215826,,
R5,1,1209,969,deposition,with_arrangement,01:47:18,00:00:00,01:47:18,6438,0,6438,5,11.54,6.499133449,0.037679855,,
R5,1,1209,969,deposition,deposition,01:48:41,00:00:00,01:48:41,6521,0,6521,6,11.54,6.499133449,0.045215826,,
R5,1,1209,969,unknown-edge,,01:49:01,00:00:00,01:49:01,6541,0,6541,7,11.54,6.499133449,0.052751797,,
R5,1,1209,969,stone_pushed_into_frame,,01:49:53,00:00:00,01:49:53,6593,0,6593,8,11.54,6.499133449,0.060287768,,
R5,1,1209,969,pick-up,pick-up,01:50:54,00:00:00,01:50:54,6654,0,6654,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,deposition,deposition,01:53:04,00:00:00,01:53:04,6784,0,6784,8,11.54,6.499133449,0.060287768,,
R5,1,1209,969,pick-up,within_ROI,01:55:09,00:00:00,01:55:09,6909,0,6909,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,pick-up,pick-up,01:55:11,00:00:00,01:55:11,6911,0,6911,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,pick-up,within_ROI,01:55:34,00:00:00,01:55:34,6934,0,6934,8,11.54,6.499133449,0.060287768,,
R5,1,1209,969,deposition,deposition,01:55:59,00:00:00,01:55:59,6959,0,6959,8,11.54,6.499133449,0.060287768,,
R5,1,1209,969,unknown-edge,,01:56:39,00:00:00,01:56:39,6999,0,6999,9,11.54,6.499133449,0.067823739,,
R5,1,1209,969,deposition,deposition,01:57:16,00:00:00,01:57:16,7036,0,7036,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,pick-up,pick-up,01:57:40,00:00:00,01:57:40,7060,0,7060,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,deposition,deposition,01:58:49,00:00:00,01:58:49,7129,0,7129,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,pick-up,pick-up,01:59:26,00:00:00,01:59:26,7166,0,7166,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,stone_pushed_into_frame,,02:02:26,00:00:00,02:02:26,7346,0,7346,10,11.54,6.499133449,0.07535971,,
R5,1,1209,969,deposition,deposition,02:02:33,00:00:00,02:02:33,7353,0,7353,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,stone_pushed_out_of_frame,,02:03:38,00:00:00,02:03:38,7418,0,7418,12,11.54,6.499133449,0.090431652,,
R5,1,1209,969,deposition,bulldozing,02:04:14,00:00:00,02:04:14,7454,0,7454,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,pick-up,pick-up,02:04:54,00:00:00,02:04:54,7494,0,7494,12,11.54,6.499133449,0.090431652,,
R5,1,1209,969,deposition,deposition,02:05:41,00:00:00,02:05:41,7541,0,7541,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,pick-up,pick-up,02:06:06,00:00:00,02:06:06,7566,0,7566,12,11.54,6.499133449,0.090431652,,
R5,1,1209,969,deposition,with_arrangement,02:06:44,00:00:00,02:06:44,7604,0,7604,11,11.54,6.499133449,0.082895681,,
R5,1,1209,969,deposition,deposition,02:08:31,00:00:00,02:08:31,7711,0,7711,12,11.54,6.499133449,0.090431652,,
R5,1,1209,969,pick-up,pick-up,02:10:12,00:00:00,02:10:12,7812,0,7812,13,11.54,6.499133449,0.097967623,,
R5,1,1209,969,deposition,with_arrangement,02:10:29,00:00:00,02:10:29,7829,0,7829,12,11.54,6.499133449,0.090431652,,
R5,1,1209,969,deposition,thrown,02:10:52,00:00:00,02:10:52,7852,0,7852,13,11.54,6.499133449,0.097967623,,
R5,1,1209,969,deposition,deposition,02:11:54,00:00:00,02:11:54,7914,0,7914,14,11.54,6.499133449,0.105503594,,
R5,1,1209,969,deposition,deposition,02:12:57,00:00:00,02:12:57,7977,0,7977,15,11.54,6.499133449,0.113039565,,
R5,1,1209,969,deposition,with_arrangement,02:17:10,00:00:00,02:17:10,8230,0,8230,16,11.54,6.499133449,0.120575536,,
R5,1,1209,969,pick-up,pick-up,02:17:15,00:00:00,02:17:15,8235,0,8235,17,11.54,6.499133449,0.128111507,,
R5,1,1209,969,deposition,deposition,02:17:33,00:00:00,02:17:33,8253,0,8253,16,11.54,6.499133449,0.120575536,,
R5,1,1209,969,deposition,deposition,02:17:51,00:00:00,02:17:51,8271,0,8271,17,11.54,6.499133449,0.128111507,,
R5,1,1209,969,stone_pushed_out_of_frame,,02:17:57,00:00:00,02:17:57,8277,0,8277,18,11.54,6.499133449,0.135647478,,
R5,1,1209,969,pick-up,pick-up,02:18:07,00:00:00,02:18:07,8287,0,8287,17,11.54,6.499133449,0.128111507,,
R5,1,1209,969,deposition,deposition,02:19:11,00:00:00,02:19:11,8351,0,8351,16,11.54,6.499133449,0.120575536,,
R5,1,1209,969,stone_pushed_out_of_frame,,02:19:27,00:00:00,02:19:27,8367,0,8367,17,11.54,6.499133449,0.128111507,,
R5,1,1209,969,stone_pushed_into_frame,,02:20:45,00:00:00,02:20:45,8445,0,8445,16,11.54,6.499133449,0.120575536,,
R5,1,1209,969,deposition,,02:21:56,00:00:00,02:21:56,8516,0,8516,17,11.54,6.499133449,0.128111507,,
R5,1,1209,969,pick-up,pick-up,02:22:16,00:00:00,02:22:16,8536,0,8536,18,11.54,6.499133449,0.135647478,,
R5,1,1209,969,deposition,deposition,02:22:24,00:00:00,02:22:24,8544,0,8544,17,11.54,6.499133449,0.128111507,,
R5,1,1209,969,deposition,deposition,02:23:32,00:00:00,02:23:32,8612,0,8612,18,11.54,6.499133449,0.135647478,,
R5,1,1209,969,deposition,deposition,02:25:49,00:00:00,02:25:49,8749,0,8749,19,11.54,6.499133449,0.143183449,,
R5,1,1209,969,pick-up,pick-up,02:26:03,00:00:00,02:26:03,8763,0,8763,20,11.54,6.499133449,0.15071942,,
R5,1,1209,969,deposition,with_arrangement,02:27:15,00:00:00,02:27:15,8835,0,8835,19,11.54,6.499133449,0.143183449,,
R5,1,1209,969,pick-up,pick-up,02:28:39,00:00:00,02:28:39,8919,0,8919,20,11.54,6.499133449,0.15071942,,
R5,1,1209,969,pick-up,within_ROI,02:28:46,00:00:00,02:28:46,8926,0,8926,19,11.54,6.499133449,0.143183449,,
R5,1,1209,969,deposition,deposition,02:31:44,00:00:00,02:31:44,9104,0,9104,19,11.54,6.499133449,0.143183449,,
R5,1,1209,969,deposition,deposition,02:32:26,00:00:00,02:32:26,9146,0,9146,20,11.54,6.499133449,0.15071942,at edge,
R5,1,1209,969,deposition,deposition,02:32:51,00:00:00,02:32:51,9171,0,9171,21,11.54,6.499133449,0.158255391,,
R5,1,1209,969,deposition,deposition,02:37:00,00:00:00,02:37:00,9420,0,9420,22,11.54,6.499133449,0.165791362,,
R5,1,1209,969,deposition,dragging,02:39:34,00:00:00,02:39:34,9574,0,9574,23,11.54,6.499133449,0.173327333,,
R5,1,1209,969,deposition,bulldozing,02:41:30,00:00:00,02:41:30,9690,0,9690,24,11.54,6.499133449,0.180863304,,
R5,1,1209,969,deposition,dragging,02:42:02,00:00:00,02:42:02,9722,0,9722,25,11.54,6.499133449,0.188399275,M,
R5,1,1209,969,deposition,with_arrangement,02:44:25,00:00:00,02:44:25,9865,0,9865,26,11.54,6.499133449,0.195935246,,
R5,1,1209,969,deposition,deposition,02:45:08,00:00:00,02:45:08,9908,0,9908,27,11.54,6.499133449,0.203471217,,
R5,1,1209,969,deposition,deposition,02:46:23,00:00:00,02:46:23,9983,0,9983,28,11.54,6.499133449,0.211007188,,
R5,1,1209,969,deposition,deposition,02:48:25,00:00:00,02:48:25,10105,0,10105,29,11.54,6.499133449,0.218543159,,
R5,1,1209,969,deposition,deposition,02:50:45,00:00:00,02:50:45,10245,0,10245,30,11.54,6.499133449,0.22607913,,
R5,1,1209,969,deposition,bulldozing,02:50:50,00:00:00,02:50:50,10250,0,10250,31,11.54,6.499133449,0.233615101,,
R5,1,1209,969,pick-up,within_ROI,02:51:02,00:00:00,02:51:02,10262,0,10262,32,11.54,6.499133449,0.241151072,,
R5,1,1209,969,pick-up,within_ROI,02:51:13,00:00:00,02:51:13,10273,0,10273,32,11.54,6.499133449,0.241151072,,
R5,1,1209,969,pick-up,pick-up,02:52:31,00:00:00,02:52:31,10351,0,10351,32,11.54,6.499133449,0.241151072,,
R5,1,1209,969,stone_pushed_into_frame,,02:53:08,00:00:00,02:53:08,10388,0,10388,31,11.54,6.499133449,0.233615101,,
R5,1,1209,969,deposition,deposition,02:54:26,00:00:00,02:54:26,10466,0,10466,32,11.54,6.499133449,0.241151072,,
R5,1,1209,969,deposition,with_arrangement,02:54:55,00:00:00,02:54:55,10495,0,10495,33,11.54,6.499133449,0.248687043,,
R5,1,1209,969,pick-up,pick-up,02:56:30,00:00:00,02:56:30,10590,0,10590,34,11.54,6.499133449,0.256223014,,
R5,1,1209,969,stone_pushed_out_of_frame,,02:56:45,00:00:00,02:56:45,10605,0,10605,33,11.54,6.499133449,0.248687043,,
R5,1,1209,969,stone_pushed_out_of_frame,,02:57:04,00:00:00,02:57:04,10624,0,10624,32,11.54,6.499133449,0.241151072,,
R5,1,1209,969,deposition,deposition,02:57:25,00:00:00,02:57:25,10645,0,10645,31,11.54,6.499133449,0.233615101,,
R5,1,1209,969,stone_pushed_into_frame,,02:59:00,00:00:00,02:59:00,10740,0,10740,32,11.54,6.499133449,0.241151072,,
R5,1,1209,969,stone_pushed_into_frame,,02:59:05,00:00:00,02:59:05,10745,0,10745,33,11.54,6.499133449,0.248687043,,
R5,1,1209,969,deposition,deposition,02:59:34,00:00:00,02:59:34,10774,0,10774,34,11.54,6.499133449,0.256223014,,
R5,1,1209,969,stone_pushed_into_frame,,03:00:00,00:00:00,03:00:00,10800,0,10800,35,11.54,6.499133449,0.263758985,,
R5,1,1209,969,deposition,with_arrangement,03:03:08,00:00:00,03:03:08,10988,0,10988,36,11.54,6.499133449,0.271294956,white stone,
R5,1,1209,969,deposition,deposition,03:03:09,00:00:00,03:03:09,10989,0,10989,37,11.54,6.499133449,0.278830927,,
R5,1,1209,969,pick-up,pick-up,03:03:45,00:00:00,03:03:45,11025,0,11025,38,11.54,6.499133449,0.286366898,,
R5,1,1209,969,deposition,deposition,03:05:00,00:00:00,03:05:00,11100,0,11100,37,11.54,6.499133449,0.278830927,,
R5,1,1209,969,pick-up,within_ROI,03:06:19,00:00:00,03:06:19,11179,0,11179,38,11.54,6.499133449,0.286366898,,
R5,1,1209,969,deposition,deposition,03:06:35,00:00:00,03:06:35,11195,0,11195,38,11.54,6.499133449,0.286366898,,
R5,1,1209,969,deposition,bulldozing,03:06:42,00:00:00,03:06:42,11202,0,11202,39,11.54,6.499133449,0.293902869,,
R5,1,1209,969,deposition,deposition,03:07:24,00:00:00,03:07:24,11244,0,11244,40,11.54,6.499133449,0.30143884,,
R5,1,1209,969,stone_pushed_into_frame,,03:07:54,00:00:00,03:07:54,11274,0,11274,41,11.54,6.499133449,0.308974811,,
R5,1,1209,969,deposition,deposition,03:08:12,00:00:00,03:08:12,11292,0,11292,42,11.54,6.499133449,0.316510782,,
R5,1,1209,969,deposition,unknown-edge,03:08:48,00:00:00,03:08:48,11328,0,11328,43,11.54,6.499133449,0.324046753,,
R5,1,1209,969,deposition,unknown-edge,03:09:05,00:00:00,03:09:05,11345,0,11345,44,11.54,6.499133449,0.331582724,,
R5,1,1209,969,deposition,deposition,03:09:25,00:00:00,03:09:25,11365,0,11365,45,11.54,6.499133449,0.339118695,,
R5,1,1209,969,pick-up,pick-up,03:09:43,00:00:00,03:09:43,11383,0,11383,46,11.54,6.499133449,0.346654666,,
R5,1,1209,969,deposition,deposition,03:10:27,00:00:00,03:10:27,11427,0,11427,45,11.54,6.499133449,0.339118695,,
R5,1,1209,969,deposition,deposition,03:11:31,00:00:00,03:11:31,11491,0,11491,46,11.54,6.499133449,0.346654666,,
R5,1,1209,969,stone_pushed_out_of_frame,,03:11:46,00:00:00,03:11:46,11506,0,11506,47,11.54,6.499133449,0.354190637,,
R5,1,1209,969,pick-up,within_ROI,03:12:08,00:00:00,03:12:08,11528,0,11528,46,11.54,6.499133449,0.346654666,,
R5,1,1209,969,deposition,dragging,03:12:00,00:00:00,03:12:00,11520,0,11520,46,11.54,6.499133449,0.346654666,,
R5,1,1209,969,deposition,deposition,03:14:00,00:00:00,03:14:00,11640,0,11640,47,11.54,6.499133449,0.354190637,,
R5,1,1209,969,pick-up,pick-up,03:14:45,00:00:00,03:14:45,11685,0,11685,48,11.54,6.499133449,0.361726608,,
R5,1,1209,969,deposition,deposition,03:16:41,00:00:00,03:16:41,11801,0,11801,47,11.54,6.499133449,0.354190637,,
R5,1,1209,969,pick-up,pick-up,03:17:44,00:00:00,03:17:44,11864,0,11864,48,11.54,6.499133449,0.361726608,,
R5,1,1209,969,deposition,deposition,03:19:25,00:00:00,03:19:25,11965,0,11965,47,11.54,6.499133449,0.354190637,,
R5,1,1209,969,stone_pushed_out_of_frame,,03:19:45,00:00:00,03:19:45,11985,0,11985,48,11.54,6.499133449,0.361726608,,
R5,1,1209,969,deposition,dragging,03:20:10,00:00:00,03:20:10,12010,0,12010,47,11.54,6.499133449,0.354190637,L,
R5,1,1209,969,pick-up,within_ROI,03:21:22,00:00:00,03:21:22,12082,0,12082,48,11.54,6.499133449,0.361726608,,
R5,1,1209,969,deposition,deposition,03:22:57,00:00:00,03:22:57,12177,0,12177,48,11.54,6.499133449,0.361726608,,
R5,1,1209,969,pick-up,within_ROI,03:23:05,00:00:00,03:23:05,12185,0,12185,49,11.54,6.499133449,0.369262579,,
R5,1,1209,969,pick-up,pick-up,03:24:16,00:00:00,03:24:16,12256,0,12256,49,11.54,6.499133449,0.369262579,,
R5,1,1209,969,deposition,with_arrangement,03:26:01,00:00:00,03:26:01,12361,0,12361,48,11.54,6.499133449,0.361726608,,
R5,1,1209,969,deposition,dragging,03:26:15,00:00:00,03:26:15,12375,0,12375,49,11.54,6.499133449,0.369262579,,
R5,2,795,807,pick-up,pick-up,01:22:18,00:00:00,01:22:18,4938,0,4938,1,11.54,6.499133449,0.007535971,initial density,
R5,2,795,807,deposition,deposition,01:27:15,00:00:00,01:27:15,5235,0,5235,0,11.54,6.499133449,0,,
R5,2,795,807,pick-up,pick-up,01:27:57,00:00:00,01:27:57,5277,0,5277,1,11.54,6.499133449,0.007535971,,
R5,2,795,807,deposition,deposition,01:36:50,00:00:00,01:36:50,5810,0,5810,0,11.54,6.499133449,0,,
R5,2,795,807,deposition,deposition,01:49:08,00:00:00,01:49:08,6548,0,6548,1,11.54,6.499133449,0.007535971,,
R5,2,795,807,deposition,deposition,01:49:38,00:00:00,01:49:38,6578,0,6578,2,11.54,6.499133449,0.015071942,,
R5,2,795,807,pick-up,pick-up,01:50:53,00:00:00,01:50:53,6653,0,6653,3,11.54,6.499133449,0.022607913,,
R5,2,795,807,deposition,deposition,01:51:18,00:00:00,01:51:18,6678,0,6678,2,11.54,6.499133449,0.015071942,,
R5,2,795,807,stone_pushed_into_frame,,01:54:36,00:00:00,01:54:36,6876,0,6876,3,11.54,6.499133449,0.022607913,,
R5,2,795,807,deposition,deposition,01:57:26,00:00:00,01:57:26,7046,0,7046,4,11.54,6.499133449,0.030143884,,
R5,2,795,807,pick-up,within_ROI,01:57:51,00:00:00,01:57:51,7071,0,7071,5,11.54,6.499133449,0.037679855,,
R5,2,795,807,pick-up,pick-up,01:58:01,00:00:00,01:58:01,7081,0,7081,5,11.54,6.499133449,0.037679855,,
R5,2,795,807,deposition,unknown-edge,02:01:36,00:00:00,02:01:36,7296,0,7296,4,11.54,6.499133449,0.030143884,,
R5,2,795,807,deposition,deposition,02:05:46,00:00:00,02:05:46,7546,0,7546,5,11.54,6.499133449,0.037679855,,
R5,2,795,807,stone_pushed_out_of_frame,,02:07:30,00:00:00,02:07:30,7650,0,7650,6,11.54,6.499133449,0.045215826,,
R5,2,795,807,deposition,deposition,02:07:30,00:00:00,02:07:30,7650,0,7650,6,11.54,6.499133449,0.045215826,,
R5,2,795,807,deposition,deposition,02:11:14,00:00:00,02:11:14,7874,0,7874,6,11.54,6.499133449,0.045215826,,
R5,2,795,807,pick-up,within_ROI,02:15:02,00:00:00,02:15:02,8102,0,8102,7,11.54,6.499133449,0.052751797,,
R5,2,795,807,deposition,bulldozing,02:17:56,00:00:00,02:17:56,8276,0,8276,7,11.54,6.499133449,0.052751797,,
R5,2,795,807,pick-up,within_ROI,02:18:25,00:00:00,02:18:25,8305,0,8305,8,11.54,6.499133449,0.060287768,,
R5,2,795,807,deposition,with_arrangement,02:18:44,00:00:00,02:18:44,8324,0,8324,8,11.54,6.499133449,0.060287768,same ant,
R5,2,795,807,deposition,with_arrangement,02:19:38,00:00:00,02:19:38,8378,0,8378,9,11.54,6.499133449,0.067823739,same ant,
R5,2,795,807,pick-up,within_ROI,02:19:51,00:00:00,02:19:51,8391,0,8391,10,11.54,6.499133449,0.07535971,same ant,
R5,2,795,807,pick-up,within_ROI,02:20:58,00:00:00,02:20:58,8458,0,8458,10,11.54,6.499133449,0.07535971,same ant,
R5,2,795,807,pick-up,pick-up,02:22:19,00:00:00,02:22:19,8539,0,8539,10,11.54,6.499133449,0.07535971,,
R5,2,795,807,pick-up,within_ROI,02:24:40,00:00:00,02:24:40,8680,0,8680,9,11.54,6.499133449,0.067823739,,
R5,2,795,807,pick-up,pick-up,02:25:05,00:00:00,02:25:05,8705,0,8705,9,11.54,6.499133449,0.067823739,,
R5,2,795,807,pick-up,pick-up,02:26:05,00:00:00,02:26:05,8765,0,8765,8,11.54,6.499133449,0.060287768,,
R5,2,795,807,deposition,deposition,02:27:44,00:00:00,02:27:44,8864,0,8864,7,11.54,6.499133449,0.052751797,same ant,
R5,2,795,807,pick-up,within_ROI,02:28:05,00:00:00,02:28:05,8885,0,8885,8,11.54,6.499133449,0.060287768,same ant,
R5,2,795,807,pick-up,pick-up,02:28:35,00:00:00,02:28:35,8915,0,8915,8,11.54,6.499133449,0.060287768,same ant,
R5,2,795,807,deposition,deposition,02:42:45,00:00:00,02:42:45,9765,0,9765,7,11.54,6.499133449,0.052751797,,
R5,2,795,807,deposition,deposition,02:43:27,00:00:00,02:43:27,9807,0,9807,8,11.54,6.499133449,0.060287768,,
R5,2,795,807,pick-up,within_ROI,02:43:46,00:00:00,02:43:46,9826,0,9826,9,11.54,6.499133449,0.067823739,,
R5,2,795,807,deposition,with_arrangement,02:43:38,00:00:00,02:43:38,9818,0,9818,9,11.54,6.499133449,0.067823739,same ant,
R5,2,795,807,pick-up,within_ROI,02:48:59,00:00:00,02:48:59,10139,0,10139,10,11.54,6.499133449,0.07535971,same ant,
R5,2,795,807,pick-up,pick-up,02:49:24,00:00:00,02:49:24,10164,0,10164,10,11.54,6.499133449,0.07535971,same ant,
R5,2,795,807,stone_pushed_into_frame,,02:55:06,00:00:00,02:55:06,10506,0,10506,9,11.54,6.499133449,0.067823739,,
R5,2,795,807,pick-up,pick-up,02:55:55,00:00:00,02:55:55,10555,0,10555,10,11.54,6.499133449,0.07535971,,
R5,2,795,807,pick-up,within_ROI,03:01:53,00:00:00,03:01:53,10913,0,10913,9,11.54,6.499133449,0.067823739,,
R5,2,795,807,pick-up,within_ROI,03:02:20,00:00:00,03:02:20,10940,0,10940,9,11.54,6.499133449,0.067823739,,
R5,2,795,807,deposition,deposition,03:03:11,00:00:00,03:03:11,10991,0,10991,9,11.54,6.499133449,0.067823739,,
R5,2,795,807,pick-up,within_ROI,03:03:38,00:00:00,03:03:38,11018,0,11018,10,11.54,6.499133449,0.07535971,,
